LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,datetime,label,label_id,extracted_ip
1161,Jul,10,16:02:12,combo,sshd(pam_unix),30578,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-10 16:02:12,BRUTE_FORCE,1,150.183.249.110
12,Jun,15,02:04:59,combo,sshd(pam_unix),20897,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-06-15 02:04:59,BRUTE_FORCE,1,
377,Jun,26,04:10:04,combo,su(pam_unix),1546,session closed for user news,E101,session closed for user <*>,2005-06-26 04:10:04,NORMAL,0,
243,Jun,22,04:30:56,combo,sshd(pam_unix),17139,check pass; user unknown,E27,check pass; user unknown,2005-06-22 04:30:56,BRUTE_FORCE,1,
1406,Jul,17,08:06:12,combo,ftpd,23786,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-17 08:06:12,SUSPICIOUS,2,218.146.61.230
1993,Jul,27,14:41:59,combo,kernel,0,"Dquot-cache hash table entries: 1024 (order 0, 4096 bytes)",E43,"Dquot-cache hash table entries: <*> (order <*>, <*> bytes)",2005-07-27 14:41:59,NORMAL,0,
1344,Jul,16,08:14:07,combo,ftpd,17687,connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-16 08:14:07,SUSPICIOUS,2,212.65.68.82
1105,Jul,10,07:24:34,combo,ftpd,29729,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-10 07:24:34,SUSPICIOUS,2,82.83.227.67
1467,Jul,17,14:02:54,combo,ftpd,24367,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-17 14:02:54,SUSPICIOUS,2,207.30.238.8
34,Jun,15,12:12:34,combo,sshd(pam_unix),23396,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2005-06-15 12:12:34,BRUTE_FORCE,1,218.188.2.4
602,Jun,30,22:16:33,combo,sshd(pam_unix),19438,session closed for user test,E101,session closed for user <*>,2005-06-30 22:16:33,NORMAL,0,
965,Jul,9,11:35:59,combo,ftpd,23032,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-09 11:35:59,SUSPICIOUS,2,211.57.88.250
658,Jul,1,09:14:44,combo,sshd(pam_unix),22112,session closed for user test,E101,session closed for user <*>,2005-07-01 09:14:44,NORMAL,0,
466,Jun,29,10:48:05,combo,ftpd,15548,connection from 208.62.55.75 () at Wed Jun 29 10:48:05 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-06-29 10:48:05,SUSPICIOUS,2,208.62.55.75
1967,Jul,27,14:41:58,combo,kernel,0,PCI: Using configuration type 1,E81,PCI: Using configuration type <*>,2005-07-27 14:41:58,NORMAL,0,
1008,Jul,9,12:59:44,combo,ftpd,23206,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-09 12:59:44,SUSPICIOUS,2,81.171.220.226
207,Jun,22,03:17:52,combo,sshd(pam_unix),16222,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-06-22 03:17:52,BRUTE_FORCE,1,
606,Jul,1,00:21:28,combo,sshd(pam_unix),19628,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-01 00:21:28,BRUTE_FORCE,1,60.30.224.116
1289,Jul,14,15:00:36,combo,sshd(pam_unix),11721,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-14 15:00:36,BRUTE_FORCE,1,
1775,Jul,24,13:46:34,combo,ftpd,22663,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-24 13:46:34,SUSPICIOUS,2,211.107.232.1
1252,Jul,11,17:58:22,combo,sshd(pam_unix),1341,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-11 17:58:22,BRUTE_FORCE,1,211.137.205.253
100,Jun,17,20:55:07,combo,ftpd,30759,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:07 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-06-17 20:55:07,SUSPICIOUS,2,82.252.162.81
1068,Jul,10,03:55:15,combo,ftpd,24522,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-10 03:55:15,SUSPICIOUS,2,217.187.83.139
1169,Jul,10,16:02:23,combo,sshd(pam_unix),30594,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-10 16:02:23,BRUTE_FORCE,1,150.183.249.110
922,Jul,7,16:33:52,combo,ftpd,13515,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-07 16:33:52,SUSPICIOUS,2,202.82.200.188
942,Jul,7,23:09:45,combo,ftpd,14116,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-07 23:09:45,SUSPICIOUS,2,221.4.102.93
769,Jul,4,09:33:09,combo,sshd(pam_unix),2543,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-04 09:33:09,BRUTE_FORCE,1,210.76.59.29
1891,Jul,26,07:03:27,combo,sshd(pam_unix),28866,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-26 07:03:27,BRUTE_FORCE,1,207.243.167.114
1601,Jul,19,07:35:41,combo,sshd(pam_unix),30499,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-19 07:35:41,BRUTE_FORCE,1,202.181.236.180
930,Jul,7,23:09:45,combo,ftpd,14106,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-07 23:09:45,SUSPICIOUS,2,221.4.102.93
856,Jul,6,18:00:56,combo,ftpd,9772,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-06 18:00:56,SUSPICIOUS,2,211.72.151.162
988,Jul,9,12:16:49,combo,ftpd,23141,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-09 12:16:49,SUSPICIOUS,2,211.167.68.59
148,Jun,19,04:15:18,combo,su(pam_unix),3676,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),2005-06-19 04:15:18,NORMAL,0,
1428,Jul,17,09:44:07,combo,ftpd,23936,connection from 210.245.165.136 () at Sun Jul 17 09:44:07 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-17 09:44:07,SUSPICIOUS,2,210.245.165.136
365,Jun,25,19:25:30,combo,ftpd,32330,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-06-25 19:25:30,SUSPICIOUS,2,211.167.68.59
1997,Jul,27,14:42:00,combo,kernel,0,isapnp: Scanning for PnP cards...,E60,isapnp: Scanning for PnP cards...,2005-07-27 14:42:00,NORMAL,0,
1407,Jul,17,08:06:12,combo,ftpd,23787,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-17 08:06:12,SUSPICIOUS,2,218.146.61.230
1537,Jul,17,23:21:54,combo,ftpd,25229,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-17 23:21:54,SUSPICIOUS,2,82.68.222.195
1930,Jul,27,14:41:57,combo,kernel,0,Built 1 zonelists,E24,Built <*> zonelists,2005-07-27 14:41:57,NORMAL,0,
1935,Jul,27,14:41:57,combo,portmap,0,portmap startup succeeded,E85,portmap startup succeeded,2005-07-27 14:41:57,NORMAL,0,
1073,Jul,10,03:55:15,combo,ftpd,24526,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-10 03:55:15,SUSPICIOUS,2,217.187.83.139
1768,Jul,24,13:46:32,combo,ftpd,22659,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-24 13:46:32,SUSPICIOUS,2,211.107.232.1
1536,Jul,17,23:21:54,combo,ftpd,25228,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-17 23:21:54,SUSPICIOUS,2,82.68.222.195
783,Jul,4,12:52:44,combo,ftpd,2833,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-04 12:52:44,SUSPICIOUS,2,63.197.98.106
27,Jun,15,12:12:34,combo,sshd(pam_unix),23406,check pass; user unknown,E27,check pass; user unknown,2005-06-15 12:12:34,BRUTE_FORCE,1,
1009,Jul,9,12:59:44,combo,ftpd,23207,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-09 12:59:44,SUSPICIOUS,2,81.171.220.226
64,Jun,15,20:05:31,combo,sshd(pam_unix),24138,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2005-06-15 20:05:31,BRUTE_FORCE,1,
1778,Jul,24,13:46:34,combo,ftpd,22667,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-24 13:46:34,SUSPICIOUS,2,211.107.232.1
1388,Jul,17,06:14:36,combo,ftpd,23580,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-17 06:14:36,SUSPICIOUS,2,83.116.207.11
1065,Jul,10,03:55:15,combo,ftpd,24517,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-10 03:55:15,SUSPICIOUS,2,217.187.83.139
1118,Jul,10,13:17:22,combo,ftpd,30279,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-10 13:17:22,SUSPICIOUS,2,220.94.205.45
894,Jul,7,07:18:14,combo,sshd(pam_unix),12525,session closed for user test,E101,session closed for user <*>,2005-07-07 07:18:14,NORMAL,0,
1561,Jul,18,03:26:49,combo,ftpd,25641,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-18 03:26:49,SUSPICIOUS,2,211.72.151.162
1348,Jul,16,08:14:07,combo,ftpd,17677,connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-16 08:14:07,SUSPICIOUS,2,212.65.68.82
1424,Jul,17,09:44:07,combo,ftpd,23934,connection from 210.245.165.136 () at Sun Jul 17 09:44:07 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-17 09:44:07,SUSPICIOUS,2,210.245.165.136
1926,Jul,27,14:41:57,combo,kernel,0,"HighMem zone: 0 pages, LIFO batch:1",E50,"HighMem zone: <*> pages, LIFO batch:<*>",2005-07-27 14:41:57,NORMAL,0,
788,Jul,4,12:52:44,combo,ftpd,2821,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-04 12:52:44,SUSPICIOUS,2,63.197.98.106
83,Jun,17,07:07:00,combo,ftpd,29504,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-06-17 07:07:00,SUSPICIOUS,2,24.54.76.216
1341,Jul,16,08:14:07,combo,ftpd,17681,connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-16 08:14:07,SUSPICIOUS,2,212.65.68.82
1283,Jul,14,04:14:38,combo,su(pam_unix),10583,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),2005-07-14 04:14:38,NORMAL,0,
541,Jun,30,20:53:04,combo,klogind,19287,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E13,Authentication failed from <*> (<*>): Permission denied in replay cache code,2005-06-30 20:53:04,BRUTE_FORCE,1,163.27.187.39
1087,Jul,10,04:04:46,combo,logrotate,0,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],2005-07-10 04:04:46,SUSPICIOUS,2,
1971,Jul,27,14:41:58,combo,kernel,0,Linux Plug and Play Support v0.97 (c) Adam Belay,E67,Linux Plug and Play Support v<*>.<*> (c) Adam Belay,2005-07-27 14:41:58,NORMAL,0,
345,Jun,25,09:20:24,combo,ftpd,31470,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-06-25 09:20:24,SUSPICIOUS,2,210.118.170.95
1465,Jul,17,14:02:49,combo,ftpd,24365,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-17 14:02:49,SUSPICIOUS,2,207.30.238.8
1112,Jul,10,07:24:34,combo,ftpd,29736,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-10 07:24:34,SUSPICIOUS,2,82.83.227.67
1019,Jul,9,12:59:44,combo,ftpd,23214,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-09 12:59:44,SUSPICIOUS,2,81.171.220.226
281,Jun,23,02:55:14,combo,sshd(pam_unix),19085,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200.60.37.201,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2005-06-23 02:55:14,BRUTE_FORCE,1,200.60.37.201
1395,Jul,17,06:14:36,combo,ftpd,23587,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-17 06:14:36,SUSPICIOUS,2,83.116.207.11
1249,Jul,11,17:58:21,combo,sshd(pam_unix),1335,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-11 17:58:21,BRUTE_FORCE,1,211.137.205.253
54,Jun,15,14:53:35,combo,sshd(pam_unix),23671,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2005-06-15 14:53:35,BRUTE_FORCE,1,
1071,Jul,10,03:55:15,combo,ftpd,24524,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-10 03:55:15,SUSPICIOUS,2,217.187.83.139
272,Jun,23,01:41:29,combo,sshd(pam_unix),18973,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E17,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest,2005-06-23 01:41:29,BRUTE_FORCE,1,209.152.168.249
1257,Jul,12,04:09:49,combo,su(pam_unix),3833,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),2005-07-12 04:09:49,NORMAL,0,
545,Jun,30,20:53:04,combo,klogind,19271,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E13,Authentication failed from <*> (<*>): Permission denied in replay cache code,2005-06-30 20:53:04,BRUTE_FORCE,1,163.27.187.39
661,Jul,1,10:56:41,combo,sshd(pam_unix),22277,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-01 10:56:41,BRUTE_FORCE,1,195.129.24.210
548,Jun,30,20:53:04,combo,klogind,19270,Kerberos authentication failed,E61,Kerberos authentication failed,2005-06-30 20:53:04,SUSPICIOUS,2,
1048,Jul,9,22:53:22,combo,ftpd,24079,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-09 22:53:22,SUSPICIOUS,2,206.196.21.129
194,Jun,21,08:56:36,combo,sshd(pam_unix),14279,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E17,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest,2005-06-21 08:56:36,BRUTE_FORCE,1,217.60.212.66
189,Jun,21,04:06:58,combo,su(pam_unix),12098,session closed for user cyrus,E101,session closed for user <*>,2005-06-21 04:06:58,NORMAL,0,
1968,Jul,27,14:41:58,combo,kernel,0,mtrr: v2.0 (20020519),E72,mtrr: v<*>.<*> (<*>),2005-07-27 14:41:58,NORMAL,0,
547,Jun,30,20:53:04,combo,klogind,19270,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E13,Authentication failed from <*> (<*>): Permission denied in replay cache code,2005-06-30 20:53:04,BRUTE_FORCE,1,163.27.187.39
1338,Jul,16,08:14:07,combo,ftpd,17673,connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-16 08:14:07,SUSPICIOUS,2,212.65.68.82
1835,Jul,25,23:24:09,combo,ftpd,26476,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-25 23:24:09,SUSPICIOUS,2,217.187.83.50
530,Jun,30,19:03:04,combo,sshd(pam_unix),19099,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-06-30 19:03:04,BRUTE_FORCE,1,60.30.224.116
891,Jul,7,07:18:13,combo,sshd(pam_unix),12525,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),2005-07-07 07:18:13,NORMAL,0,
1445,Jul,17,12:30:54,combo,ftpd,24204,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-17 12:30:54,SUSPICIOUS,2,207.30.238.8
1349,Jul,16,08:14:07,combo,ftpd,17682,connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-16 08:14:07,SUSPICIOUS,2,212.65.68.82
565,Jun,30,20:53:06,combo,klogind,19276,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,2005-06-30 20:53:06,SUSPICIOUS,2,163.27.187.39
156,Jun,20,03:40:59,combo,ftpd,8823,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-06-20 03:40:59,SUSPICIOUS,2,222.33.90.199
645,Jul,1,07:57:30,combo,ftpd,21948,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-01 07:57:30,SUSPICIOUS,2,202.82.200.188
861,Jul,6,18:00:56,combo,ftpd,9769,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-06 18:00:56,SUSPICIOUS,2,211.72.151.162
1172,Jul,10,16:02:26,combo,sshd(pam_unix),30602,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-10 16:02:26,BRUTE_FORCE,1,150.183.249.110
560,Jun,30,20:53:06,combo,klogind,19267,Kerberos authentication failed,E61,Kerberos authentication failed,2005-06-30 20:53:06,SUSPICIOUS,2,
911,Jul,7,14:18:57,combo,sshd(pam_unix),13321,check pass; user unknown,E27,check pass; user unknown,2005-07-07 14:18:57,BRUTE_FORCE,1,
1732,Jul,24,02:38:22,combo,ftpd,16788,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-24 02:38:22,SUSPICIOUS,2,84.102.20.2
220,Jun,22,03:18:20,combo,sshd(pam_unix),16248,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-06-22 03:18:20,BRUTE_FORCE,1,
449,Jun,29,04:09:30,combo,su(pam_unix),14891,session closed for user news,E101,session closed for user <*>,2005-06-29 04:09:30,NORMAL,0,
826,Jul,5,13:52:21,combo,ftpd,6589,connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-05 13:52:21,SUSPICIOUS,2,211.72.2.106
280,Jun,23,02:55:14,combo,sshd(pam_unix),19085,check pass; user unknown,E27,check pass; user unknown,2005-06-23 02:55:14,BRUTE_FORCE,1,
1408,Jul,17,08:06:12,combo,ftpd,23784,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-17 08:06:12,SUSPICIOUS,2,218.146.61.230
135,Jun,18,02:08:12,combo,ftpd,31286,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-06-18 02:08:12,SUSPICIOUS,2,82.252.162.81
1878,Jul,26,05:47:51,combo,ftpd,28708,connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-26 05:47:51,SUSPICIOUS,2,172.181.208.156
1322,Jul,15,23:42:43,combo,ftpd,15329,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-15 23:42:43,SUSPICIOUS,2,211.107.232.1
